-0.96,-0.96,-0.96
-0.95,-0.95,-0.95
-0.94,-0.94,-0.94
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.94,-0.94,-0.94
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.94,-0.94,-0.94
-0.94,-0.94,-0.94
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.94,-0.94,-0.94
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.96,-0.96,-0.96
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.96,-0.96,-0.96
-0.95,-0.95,-0.95
-0.94,-0.94,-0.94
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.96,-0.96,-0.96
-0.95,-0.95,-0.95
-0.94,-0.94,-0.94
-0.95,-0.95,-0.95
-0.96,-0.96,-0.96
-0.95,-0.95,-0.95
-0.94,-0.94,-0.94
-0.94,-0.94,-0.94
-0.95,-0.95,-0.95
-0.96,-0.96,-0.96
-0.95,-0.95,-0.95
-0.94,-0.94,-0.94
-0.94,-0.94,-0.94
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.93,-0.93,-0.93
-0.94,-0.94,-0.94
-0.95,-0.95,-0.95
-0.96,-0.96,-0.96
-0.94,-0.94,-0.94
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.96,-0.96,-0.96
-0.94,-0.94,-0.94
-0.94,-0.94,-0.94
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.96,-0.96,-0.96
-0.94,-0.94,-0.94
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.94,-0.94,-0.94
-0.94,-0.94,-0.94
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.95,-0.95,-0.95
-0.48,-0.48,-0.48
-0.48,-0.48,-0.48
-0.46,-0.46,-0.46
-0.43,-0.43,-0.43
-0.45,-0.45,-0.45
-0.47,-0.47,-0.47
-0.43,-0.43,-0.43
-0.34,-0.34,-0.34
-0.33,-0.33,-0.33
-0.33,-0.33,-0.33
-0.33,-0.33,-0.33
-0.33,-0.33,-0.33
-0.35,-0.35,-0.35
-0.39,-0.39,-0.39
-0.33,-0.33,-0.33
-0.35,-0.35,-0.35
-0.29,-0.29,-0.29
-0.27,-0.27,-0.27
-0.31,-0.31,-0.31
-0.31,-0.31,-0.31
-0.29,-0.29,-0.29
-0.25,-0.25,-0.25
-0.20,-0.20,-0.20
-0.24,-0.24,-0.24
-0.25,-0.25,-0.25
-0.26,-0.26,-0.26
-0.28,-0.28,-0.28
-0.20,-0.20,-0.20
-0.14,-0.14,-0.14
-0.12,-0.12,-0.12
-0.04,-0.04,-0.04
0.02,0.02,0.02
-0.00,-0.00,-0.00
-0.16,-0.16,-0.16
-0.02,-0.02,-0.02
0.02,0.02,0.02
-0.56,-0.56,-0.56
-0.35,-0.35,-0.35
0.01,0.01,0.01
-0.14,-0.14,-0.14
-0.13,-0.13,-0.13
-0.06,-0.06,-0.06
-0.04,-0.04,-0.04
-0.26,-0.26,-0.26
-0.29,-0.29,-0.29
-0.25,-0.25,-0.25
-0.20,-0.20,-0.20
-0.18,-0.18,-0.18
-0.27,-0.27,-0.27
-0.29,-0.29,-0.29
-0.19,-0.19,-0.19
-0.29,-0.29,-0.29
-0.34,-0.34,-0.34
-0.42,-0.42,-0.42
-0.41,-0.41,-0.41
-0.44,-0.44,-0.44
-0.37,-0.37,-0.37
-0.41,-0.41,-0.41
-0.40,-0.40,-0.40
-0.45,-0.45,-0.45
-0.57,-0.57,-0.57
-0.53,-0.53,-0.53
-0.54,-0.54,-0.54
-0.46,-0.46,-0.46
-0.42,-0.42,-0.42
-0.46,-0.46,-0.46
-0.63,-0.63,-0.63
-0.80,-0.80,-0.80
-0.69,-0.69,-0.69
-0.49,-0.49,-0.49
-0.62,-0.62,-0.62
-0.77,-0.77,-0.77
-0.82,-0.82,-0.82
-1.01,-1.01,-1.01
-1.02,-1.02,-1.02
-1.16,-1.16,-1.16
-0.94,-0.94,-0.94
-0.91,-0.91,-0.91
-0.97,-0.97,-0.97
-0.98,-0.98,-0.98
-1.04,-1.04,-1.04
-1.05,-1.05,-1.05
-0.59,-0.59,-0.59
-0.93,-0.93,-0.93
-0.91,-0.91,-0.91
-0.89,-0.89,-0.89
-0.95,-0.95,-0.95
-1.03,-1.03,-1.03
-1.06,-1.06,-1.06
-1.05,-1.05,-1.05
-1.01,-1.01,-1.01
-0.94,-0.94,-0.94
-0.94,-0.94,-0.94
-0.93,-0.93,-0.93
-0.89,-0.89,-0.89
-0.87,-0.87,-0.87
-0.97,-0.97,-0.97
-0.95,-0.95,-0.95
-0.98,-0.98,-0.98
-0.97,-0.97,-0.97
-0.93,-0.93,-0.93
-0.89,-0.89,-0.89
-0.92,-0.92,-0.92
-0.86,-0.86,-0.86
-0.79,-0.79,-0.79
-0.76,-0.76,-0.76
-0.64,-0.64,-0.64
-0.65,-0.65,-0.65
-0.69,-0.69,-0.69
-0.72,-0.72,-0.72
-0.68,-0.68,-0.68
-0.70,-0.70,-0.70
-0.72,-0.72,-0.72
-0.64,-0.64,-0.64
-0.64,-0.64,-0.64
-0.72,-0.72,-0.72
-0.68,-0.68,-0.68
-0.65,-0.65,-0.65
-0.70,-0.70,-0.70
-0.67,-0.67,-0.67
-0.66,-0.66,-0.66
-0.66,-0.66,-0.66
-0.64,-0.64,-0.64
-0.64,-0.64,-0.64
-0.65,-0.65,-0.65
0.28,0.28,0.28
0.31,0.31,0.31
0.32,0.32,0.32
0.22,0.22,0.22
0.22,0.22,0.22
0.23,0.23,0.23
0.28,0.28,0.28
0.23,0.23,0.23
0.22,0.22,0.22
0.34,0.34,0.34
0.34,0.34,0.34
0.40,0.40,0.40
0.42,0.42,0.42
0.39,0.39,0.39
0.39,0.39,0.39
0.40,0.40,0.40
0.47,0.47,0.47
0.39,0.39,0.39
0.41,0.41,0.41
0.39,0.39,0.39
0.39,0.39,0.39
0.39,0.39,0.39
0.38,0.38,0.38
0.34,0.34,0.34
0.27,0.27,0.27
0.26,0.26,0.26
0.25,0.25,0.25
0.21,0.21,0.21
0.29,0.29,0.29
0.30,0.30,0.30
0.32,0.32,0.32
0.29,0.29,0.29
0.28,0.28,0.28
0.31,0.31,0.31
0.33,0.33,0.33
0.34,0.34,0.34
0.31,0.31,0.31
0.31,0.31,0.31
0.31,0.31,0.31
0.36,0.36,0.36
0.37,0.37,0.37
0.34,0.34,0.34
0.38,0.38,0.38
0.37,0.37,0.37
0.37,0.37,0.37
0.36,0.36,0.36
0.38,0.38,0.38
0.34,0.34,0.34
0.38,0.38,0.38
0.42,0.42,0.42
0.45,0.45,0.45
0.48,0.48,0.48
0.44,0.44,0.44
0.41,0.41,0.41
0.41,0.41,0.41
0.44,0.44,0.44
0.43,0.43,0.43
0.40,0.40,0.40
0.39,0.39,0.39
0.40,0.40,0.40
0.36,0.36,0.36
0.38,0.38,0.38
0.40,0.40,0.40
0.42,0.42,0.42
0.42,0.42,0.42
0.38,0.38,0.38
0.35,0.35,0.35
0.39,0.39,0.39
0.37,0.37,0.37
0.39,0.39,0.39
0.40,0.40,0.40
0.43,0.43,0.43
0.41,0.41,0.41
0.41,0.41,0.41
0.40,0.40,0.40
0.37,0.37,0.37
0.41,0.41,0.41
0.42,0.42,0.42
0.39,0.39,0.39
0.38,0.38,0.38
0.40,0.40,0.40
0.42,0.42,0.42
0.43,0.43,0.43
0.43,0.43,0.43
0.42,0.42,0.42
0.44,0.44,0.44
0.43,0.43,0.43
0.44,0.44,0.44
0.40,0.40,0.40
0.38,0.38,0.38
0.41,0.41,0.41
0.42,0.42,0.42
0.42,0.42,0.42
0.42,0.42,0.42
0.43,0.43,0.43
0.43,0.43,0.43
0.40,0.40,0.40
0.38,0.38,0.38
0.41,0.41,0.41
0.42,0.42,0.42
0.42,0.42,0.42
0.40,0.40,0.40
0.41,0.41,0.41
0.41,0.41,0.41
0.41,0.41,0.41
0.40,0.40,0.40
0.41,0.41,0.41
0.41,0.41,0.41
0.40,0.40,0.40
0.39,0.39,0.39
0.41,0.41,0.41
0.42,0.42,0.42
0.42,0.42,0.42
0.41,0.41,0.41
0.41,0.41,0.41
0.41,0.41,0.41
0.40,0.40,0.40
0.41,0.41,0.41
0.40,0.40,0.40
0.42,0.42,0.42
0.42,0.42,0.42
0.41,0.41,0.41
0.42,0.42,0.42
0.41,0.41,0.41
0.41,0.41,0.41
1.04,1.04,1.04
1.03,1.03,1.03
1.04,1.04,1.04
1.03,1.03,1.03
1.02,1.02,1.02
1.04,1.04,1.04
1.05,1.05,1.05
1.01,1.01,1.01
1.00,1.00,1.00
1.04,1.04,1.04
1.06,1.06,1.06
1.06,1.06,1.06
1.02,1.02,1.02
1.04,1.04,1.04
1.03,1.03,1.03
1.04,1.04,1.04
1.03,1.03,1.03
1.04,1.04,1.04
1.04,1.04,1.04
1.05,1.05,1.05
1.04,1.04,1.04
1.01,1.01,1.01
1.05,1.05,1.05
1.07,1.07,1.07
1.06,1.06,1.06
1.03,1.03,1.03
1.06,1.06,1.06
1.07,1.07,1.07
1.04,1.04,1.04
1.03,1.03,1.03
1.04,1.04,1.04
1.03,1.03,1.03
1.04,1.04,1.04
1.04,1.04,1.04
1.04,1.04,1.04
1.04,1.04,1.04
1.05,1.05,1.05
1.04,1.04,1.04
1.06,1.06,1.06
1.05,1.05,1.05
1.05,1.05,1.05
1.06,1.06,1.06
1.05,1.05,1.05
1.05,1.05,1.05
1.04,1.04,1.04
1.04,1.04,1.04
1.05,1.05,1.05
1.08,1.08,1.08
1.05,1.05,1.05
1.03,1.03,1.03
1.06,1.06,1.06
1.05,1.05,1.05
1.06,1.06,1.06
1.03,1.03,1.03
1.06,1.06,1.06
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.03,1.03,1.03
1.05,1.05,1.05
1.04,1.04,1.04
1.04,1.04,1.04
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.04,1.04,1.04
1.05,1.05,1.05
1.05,1.05,1.05
1.04,1.04,1.04
1.04,1.04,1.04
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.04,1.04,1.04
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.06,1.06,1.06
1.05,1.05,1.05
1.05,1.05,1.05
1.04,1.04,1.04
1.05,1.05,1.05
1.06,1.06,1.06
1.05,1.05,1.05
1.04,1.04,1.04
1.05,1.05,1.05
1.05,1.05,1.05
1.06,1.06,1.06
1.05,1.05,1.05
1.04,1.04,1.04
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.04,1.04,1.04
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.04,1.04,1.04
1.05,1.05,1.05
1.05,1.05,1.05
1.04,1.04,1.04
1.04,1.04,1.04
1.05,1.05,1.05
1.05,1.05,1.05
1.05,1.05,1.05
1.04,1.04,1.04
1.05,1.05,1.05
1.06,1.06,1.06
1.06,1.06,1.06
1.05,1.05,1.05
1.04,1.04,1.04
1.04,1.04,1.04
1.05,1.05,1.05
0.03,0.03,0.03
0.02,0.02,0.02
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
0.04,0.04,0.04
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
0.03,0.03,0.03
0.04,0.04,0.04
0.04,0.04,0.04
0.04,0.04,0.04
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
0.04,0.04,0.04
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
0.04,0.04,0.04
0.03,0.03,0.03
0.04,0.04,0.04
0.04,0.04,0.04
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
0.03,0.03,0.03
0.04,0.04,0.04
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
0.03,0.03,0.03
0.04,0.04,0.04
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
0.04,0.04,0.04
0.03,0.03,0.03
0.02,0.02,0.02
0.04,0.04,0.04
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.02,0.02,0.02
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.02,0.02,0.02
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.03,0.03,0.03
0.04,0.04,0.04
-0.13,-0.13,-0.13
-0.13,-0.13,-0.13
-0.13,-0.13,-0.13
-0.14,-0.14,-0.14
-0.15,-0.15,-0.15
-0.15,-0.15,-0.15
-0.13,-0.13,-0.13
-0.13,-0.13,-0.13
-0.14,-0.14,-0.14
-0.15,-0.15,-0.15
-0.14,-0.14,-0.14
-0.12,-0.12,-0.12
-0.14,-0.14,-0.14
-0.15,-0.15,-0.15
-0.15,-0.15,-0.15
-0.13,-0.13,-0.13
-0.13,-0.13,-0.13
-0.14,-0.14,-0.14
-0.15,-0.15,-0.15
-0.14,-0.14,-0.14
-0.12,-0.12,-0.12
-0.13,-0.13,-0.13
-0.15,-0.15,-0.15
-0.15,-0.15,-0.15
-0.13,-0.13,-0.13
-0.14,-0.14,-0.14
-0.13,-0.13,-0.13
-0.15,-0.15,-0.15
-0.16,-0.16,-0.16
-0.12,-0.12,-0.12
-0.12,-0.12,-0.12
-0.15,-0.15,-0.15
-0.15,-0.15,-0.15
-0.14,-0.14,-0.14
-0.12,-0.12,-0.12
-0.14,-0.14,-0.14
-0.15,-0.15,-0.15
-0.16,-0.16,-0.16
-0.12,-0.12,-0.12
-0.13,-0.13,-0.13
-0.14,-0.14,-0.14
-0.16,-0.16,-0.16
-0.13,-0.13,-0.13
-0.12,-0.12,-0.12
-0.13,-0.13,-0.13
-0.15,-0.15,-0.15
-0.16,-0.16,-0.16
-0.13,-0.13,-0.13
-0.12,-0.12,-0.12
-0.13,-0.13,-0.13
-0.15,-0.15,-0.15
-0.15,-0.15,-0.15
-0.12,-0.12,-0.12
-0.12,-0.12,-0.12
-0.15,-0.15,-0.15
-0.15,-0.15,-0.15
-0.15,-0.15,-0.15
-0.12,-0.12,-0.12
-0.14,-0.14,-0.14
-0.15,-0.15,-0.15
-0.14,-0.14,-0.14
-0.13,-0.13,-0.13
-0.13,-0.13,-0.13
-0.14,-0.14,-0.14
-0.15,-0.15,-0.15
-0.15,-0.15,-0.15
-0.12,-0.12,-0.12
-0.13,-0.13,-0.13
-0.15,-0.15,-0.15
-0.15,-0.15,-0.15
-0.13,-0.13,-0.13
-0.13,-0.13,-0.13
-0.14,-0.14,-0.14
-0.15,-0.15,-0.15
-0.15,-0.15,-0.15
-0.12,-0.12,-0.12
-0.14,-0.14,-0.14
-0.15,-0.15,-0.15
-0.16,-0.16,-0.16
-0.13,-0.13,-0.13
-0.12,-0.12,-0.12
-0.14,-0.14,-0.14
-0.15,-0.15,-0.15
-0.16,-0.16,-0.16
-0.12,-0.12,-0.12
-0.13,-0.13,-0.13
-0.15,-0.15,-0.15
-0.15,-0.15,-0.15
-0.13,-0.13,-0.13
-0.12,-0.12,-0.12
-0.13,-0.13,-0.13
-0.15,-0.15,-0.15
-0.16,-0.16,-0.16
-0.11,-0.11,-0.11
-0.12,-0.12,-0.12
-0.14,-0.14,-0.14
-0.15,-0.15,-0.15
-0.15,-0.15,-0.15
-0.13,-0.13,-0.13
-0.13,-0.13,-0.13
-0.15,-0.15,-0.15
-0.16,-0.16,-0.16
-0.14,-0.14,-0.14
-0.13,-0.13,-0.13
-0.13,-0.13,-0.13
-0.14,-0.14,-0.14
-0.15,-0.15,-0.15
-0.13,-0.13,-0.13
-0.13,-0.13,-0.13
-0.14,-0.14,-0.14
-0.16,-0.16,-0.16
-0.14,-0.14,-0.14
-0.11,-0.11,-0.11
-0.13,-0.13,-0.13
-0.15,-0.15,-0.15
-0.15,-0.15,-0.15
-0.13,-0.13,-0.13
-0.12,-0.12,-0.12
-0.14,-0.14,-0.14
-0.16,-0.16,-0.16
-0.15,-0.15,-0.15
-0.12,-0.12,-0.12
-0.13,-0.13,-0.13
-0.15,-0.15,-0.15
-0.15,-0.15,-0.15
-0.05,-0.05,-0.05
-0.04,-0.04,-0.04
-0.03,-0.03,-0.03
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.03,-0.03,-0.03
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.05,-0.05,-0.05
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.05,-0.05,-0.05
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.03,-0.03,-0.03
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.03,-0.03,-0.03
-0.04,-0.04,-0.04
-0.03,-0.03,-0.03
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.03,-0.03,-0.03
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.03,-0.03,-0.03
-0.05,-0.05,-0.05
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.03,-0.03,-0.03
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.05,-0.05,-0.05
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.03,-0.03,-0.03
-0.04,-0.04,-0.04
-0.05,-0.05,-0.05
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.05,-0.05,-0.05
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.03,-0.03,-0.03
-0.03,-0.03,-0.03
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.03,-0.03,-0.03
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.05,-0.05,-0.05
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
-0.04,-0.04,-0.04
